schedule_id,duty_id,driver_id,driver_display_name,operator_not_assigned,duty_start,duty_end,sequence,event_type,event_label,event_scope,line_code,direction,start_time,end_time,duration_minutes,trip_id,trip_ids,trip_count,origin_id,destination_id,vehicle_id,from_vehicle_id,to_vehicle_id,sequence_in_duty,sequence_in_bundle,mandatory_rest_required,has_valid_mandatory_rest,issue_severity,issue_codes,issue_explanation,explanation
448,10,10,Operador não atribuído (D10),True,06:09,15:08,15,commercial_trip,Viagem,trip,1067,VOLTA,09:58,10:24,26,5536,5536,1,2,1,1,,,8,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,16,driver_vehicle_change,Troca de veículo,driver,,,10:24,10:24,0,,,0,1,1,,1,4,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,17,driver_vehicle_change,Troca de veículo,driver,,,10:24,10:24,0,,,0,1,1,,1,4,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,18,normal_break,Intervalo normal,driver,,,10:24,10:35,11,,,0,1,1,,1,4,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,10,10,Operador não atribuído (D10),True,06:09,15:08,19,commercial_trip,Viagem,trip,1042,IDA,10:35,10:52,17,5543,5543,1,1,2,4,,,9,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,19,commercial_trip,Viagem,trip,1042,VOLTA,10:52,11:04,12,5545,5545,1,2,1,4,,,10,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,20,driver_vehicle_change,Troca de veículo,driver,,,11:04,11:04,0,,,0,1,1,,4,2,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,21,driver_vehicle_change,Troca de veículo,driver,,,11:04,11:04,0,,,0,1,1,,4,2,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,22,normal_break,Intervalo normal,driver,,,11:04,11:35,31,,,0,1,1,,4,2,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,10,10,Operador não atribuído (D10),True,06:09,15:08,23,commercial_trip,Viagem,trip,1048,IDA,11:35,11:48,13,5557,5557,1,1,2,2,,,11,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,23,commercial_trip,Viagem,trip,1048,VOLTA,11:48,11:57,9,5558,5558,1,2,1,2,,,12,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,24,driver_vehicle_change,Troca de veículo,driver,,,11:57,11:57,0,,,0,1,1,,2,5,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,25,driver_vehicle_change,Troca de veículo,driver,,,11:57,11:57,0,,,0,1,1,,2,5,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,26,normal_break,Intervalo normal,driver,,,11:57,12:10,13,,,0,1,1,,2,5,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,10,10,Operador não atribuído (D10),True,06:09,15:08,27,commercial_trip,Viagem,trip,1067,IDA,12:10,12:50,40,5571,5571,1,1,2,5,,,13,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,27,commercial_trip,Viagem,trip,1067,VOLTA,12:50,13:16,26,5579,5579,1,2,1,5,,,14,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,28,mandatory_rest,Descanso obrigatório,driver,,,13:16,14:10,54,,,0,1,1,,5,5,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,10,10,Operador não atribuído (D10),True,06:09,15:08,29,commercial_trip,Viagem,trip,1042,IDA,14:10,14:26,16,5595,5595,1,1,2,5,,,15,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,29,commercial_trip,Viagem,trip,1042,VOLTA,14:26,14:37,11,5599,5599,1,2,1,5,,,16,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,30,normal_break,Intervalo normal,driver,,,14:37,14:47,10,,,0,1,1,,5,5,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,10,10,Operador não atribuído (D10),True,06:09,15:08,31,commercial_trip,Viagem,trip,1048,IDA,14:47,15:00,13,5604,5604,1,1,2,5,,,17,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,31,commercial_trip,Viagem,trip,1048,VOLTA,15:00,15:08,8,5606,5606,1,2,1,5,,,18,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,32,duty_end,Fim de jornada,driver,,,15:08,15:08,0,,,0,1,1,,,,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,11,11,Operador não atribuído (D11),True,06:20,14:59,1,duty_start,Início de jornada,driver,,,06:20,06:20,0,,,0,1,1,,,,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,11,11,Operador não atribuído (D11),True,06:20,14:59,2,pullout,Soltura,driver,,,06:20,06:30,10,,,0,1,1,,,,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,11,11,Operador não atribuído (D11),True,06:20,14:59,3,commercial_trip,Viagem,trip,1067,IDA,06:30,07:16,46,5477,5477,1,1,2,11,,,1,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,3,commercial_trip,Viagem,trip,1067,VOLTA,07:16,07:49,33,5490,5490,1,2,1,11,,,2,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,4,driver_vehicle_change,Troca de veículo,driver,,,07:49,07:49,0,,,0,1,1,,11,9,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,5,driver_vehicle_change,Troca de veículo,driver,,,07:49,07:49,0,,,0,1,1,,11,9,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,6,normal_break,Intervalo normal,driver,,,07:49,07:59,10,,,0,1,1,,11,9,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,11,11,Operador não atribuído (D11),True,06:20,14:59,7,commercial_trip,Viagem,trip,1048,IDA,07:59,08:11,12,5499,5499,1,1,2,9,,,3,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,7,commercial_trip,Viagem,trip,1048,VOLTA,08:11,08:19,8,5501,5501,1,2,1,9,,,4,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,8,driver_vehicle_change,Troca de veículo,driver,,,08:19,08:19,0,,,0,1,1,,9,5,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,9,driver_vehicle_change,Troca de veículo,driver,,,08:19,08:19,0,,,0,1,1,,9,5,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,10,normal_break,Intervalo normal,driver,,,08:19,08:50,31,,,0,1,1,,9,5,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,11,11,Operador não atribuído (D11),True,06:20,14:59,11,commercial_trip,Viagem,trip,1067,IDA,08:50,09:34,44,5522,5522,1,1,2,5,,,5,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,11,commercial_trip,Viagem,trip,1067,VOLTA,09:34,10:00,26,5529,5529,1,2,1,5,,,6,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,12,driver_vehicle_change,Troca de veículo,driver,,,10:00,10:00,0,,,0,1,1,,5,3,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,13,driver_vehicle_change,Troca de veículo,driver,,,10:00,10:00,0,,,0,1,1,,5,3,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,14,normal_break,Intervalo normal,driver,,,10:00,10:15,15,,,0,1,1,,5,3,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,11,11,Operador não atribuído (D11),True,06:20,14:59,15,commercial_trip,Viagem,trip,1042,IDA,10:15,10:32,17,5537,5537,1,1,2,3,,,7,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,15,commercial_trip,Viagem,trip,1042,VOLTA,10:32,10:44,12,5539,5539,1,2,1,3,,,8,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,16,driver_vehicle_change,Troca de veículo,driver,,,10:44,10:44,0,,,0,1,1,,3,2,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,17,driver_vehicle_change,Troca de veículo,driver,,,10:44,10:44,0,,,0,1,1,,3,2,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,18,normal_break,Intervalo normal,driver,,,10:44,10:55,11,,,0,1,1,,3,2,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,11,11,Operador não atribuído (D11),True,06:20,14:59,19,commercial_trip,Viagem,trip,1042,IDA,10:55,11:12,17,5548,5548,1,1,2,2,,,9,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,19,commercial_trip,Viagem,trip,1042,VOLTA,11:12,11:24,12,5551,5551,1,2,1,2,,,10,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,20,driver_vehicle_change,Troca de veículo,driver,,,11:24,11:24,0,,,0,1,1,,2,12,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,21,driver_vehicle_change,Troca de veículo,driver,,,11:24,11:24,0,,,0,1,1,,2,12,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,22,normal_break,Intervalo normal,driver,,,11:24,11:40,16,,,0,1,1,,2,12,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,11,11,Operador não atribuído (D11),True,06:20,14:59,23,commercial_trip,Viagem,trip,1042,IDA,11:40,11:59,19,5560,5560,1,1,2,12,,,11,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,23,commercial_trip,Viagem,trip,1042,VOLTA,11:59,12:11,12,5562,5562,1,2,1,12,,,12,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,24,normal_break,Intervalo normal,driver,,,12:11,12:23,12,,,0,1,1,,12,12,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,11,11,Operador não atribuído (D11),True,06:20,14:59,25,commercial_trip,Viagem,trip,1048,IDA,12:23,12:37,14,5568,5568,1,1,2,12,,,13,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,25,commercial_trip,Viagem,trip,1048,VOLTA,12:37,12:45,8,5570,5570,1,2,1,12,,,14,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,26,mandatory_rest,Descanso obrigatório,driver,,,12:45,13:50,65,,,0,1,1,,12,12,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,11,11,Operador não atribuído (D11),True,06:20,14:59,27,commercial_trip,Viagem,trip,1067,IDA,13:50,14:32,42,5596,5596,1,1,2,12,,,15,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,27,commercial_trip,Viagem,trip,1067,VOLTA,14:32,14:59,27,5603,5603,1,2,1,12,,,16,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,11,11,Operador não atribuído (D11),True,06:20,14:59,28,duty_end,Fim de jornada,driver,,,14:59,14:59,0,,,0,1,1,,,,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,12,12,Operador não atribuído (D12),True,06:35,15:52,1,duty_start,Início de jornada,driver,,,06:35,06:35,0,,,0,1,1,,,,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,12,12,Operador não atribuído (D12),True,06:35,15:52,2,pullout,Soltura,driver,,,06:35,06:45,10,,,0,1,1,,,,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,12,12,Operador não atribuído (D12),True,06:35,15:52,3,commercial_trip,Viagem,trip,1067,IDA,06:45,07:31,46,5484,5484,1,1,2,12,,,1,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,3,commercial_trip,Viagem,trip,1067,VOLTA,07:31,08:00,29,5494,5494,1,2,1,12,,,2,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,4,driver_vehicle_change,Troca de veículo,driver,,,08:00,08:00,0,,,0,1,1,,12,6,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,5,driver_vehicle_change,Troca de veículo,driver,,,08:00,08:00,0,,,0,1,1,,12,6,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,6,normal_break,Intervalo normal,driver,,,08:00,08:15,15,,,0,1,1,,12,6,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,12,12,Operador não atribuído (D12),True,06:35,15:52,7,commercial_trip,Viagem,trip,1042,IDA,08:15,08:32,17,5504,5504,1,1,2,6,,,3,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,7,commercial_trip,Viagem,trip,1042,VOLTA,08:32,08:45,13,5509,5509,1,2,1,6,,,4,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,8,normal_break,Intervalo normal,driver,,,08:45,08:55,10,,,0,1,1,,6,6,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,12,12,Operador não atribuído (D12),True,06:35,15:52,9,commercial_trip,Viagem,trip,1042,IDA,08:55,09:12,17,5517,5517,1,1,2,6,,,5,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,9,commercial_trip,Viagem,trip,1042,VOLTA,09:12,09:24,12,5519,5519,1,2,1,6,,,6,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,10,driver_vehicle_change,Troca de veículo,driver,,,09:24,09:24,0,,,0,1,1,,6,2,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,11,driver_vehicle_change,Troca de veículo,driver,,,09:24,09:24,0,,,0,1,1,,6,2,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,12,normal_break,Intervalo normal,driver,,,09:24,09:35,11,,,0,1,1,,6,2,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,12,12,Operador não atribuído (D12),True,06:35,15:52,13,commercial_trip,Viagem,trip,1042,IDA,09:35,09:51,16,5526,5526,1,1,2,2,,,7,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,13,commercial_trip,Viagem,trip,1042,VOLTA,09:51,10:03,12,5530,5530,1,2,1,2,,,8,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,14,normal_break,Intervalo normal,driver,,,10:03,10:23,20,,,0,1,1,,2,2,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,12,12,Operador não atribuído (D12),True,06:35,15:52,15,commercial_trip,Viagem,trip,1048,IDA,10:23,10:37,14,5538,5538,1,1,2,2,,,9,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,15,commercial_trip,Viagem,trip,1048,VOLTA,10:37,10:45,8,5540,5540,1,2,1,2,,,10,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,16,driver_vehicle_change,Troca de veículo,driver,,,10:45,10:45,0,,,0,1,1,,2,6,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,17,driver_vehicle_change,Troca de veículo,driver,,,10:45,10:45,0,,,0,1,1,,2,6,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,18,normal_break,Intervalo normal,driver,,,10:45,11:15,30,,,0,1,1,,2,6,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,12,12,Operador não atribuído (D12),True,06:35,15:52,19,commercial_trip,Viagem,trip,1042,IDA,11:15,11:34,19,5554,5554,1,1,2,6,,,11,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,19,commercial_trip,Viagem,trip,1042,VOLTA,11:34,11:46,12,5556,5556,1,2,1,6,,,12,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,20,driver_vehicle_change,Troca de veículo,driver,,,11:46,11:46,0,,,0,1,1,,6,10,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,21,driver_vehicle_change,Troca de veículo,driver,,,11:46,11:46,0,,,0,1,1,,6,10,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,22,normal_break,Intervalo normal,driver,,,11:46,12:05,19,,,0,1,1,,6,10,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,12,12,Operador não atribuído (D12),True,06:35,15:52,23,commercial_trip,Viagem,trip,1042,IDA,12:05,12:25,20,5567,5567,1,1,2,10,,,13,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,23,commercial_trip,Viagem,trip,1042,VOLTA,12:25,12:39,14,5569,5569,1,2,1,10,,,14,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,24,driver_vehicle_change,Troca de veículo,driver,,,12:39,12:39,0,,,0,1,1,,10,3,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,25,driver_vehicle_change,Troca de veículo,driver,,,12:39,12:39,0,,,0,1,1,,10,3,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,26,mandatory_rest,Descanso obrigatório,driver,,,12:39,13:45,66,,,0,1,1,,10,3,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,12,12,Operador não atribuído (D12),True,06:35,15:52,27,commercial_trip,Viagem,trip,1042,IDA,13:45,14:03,18,5589,5589,1,1,2,3,,,15,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,27,commercial_trip,Viagem,trip,1042,VOLTA,14:03,14:14,11,5593,5593,1,2,1,3,,,16,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,28,driver_vehicle_change,Troca de veículo,driver,,,14:14,14:14,0,,,0,1,1,,3,2,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,29,driver_vehicle_change,Troca de veículo,driver,,,14:14,14:14,0,,,0,1,1,,3,2,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,30,normal_break,Intervalo normal,driver,,,14:14,14:35,21,,,0,1,1,,3,2,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,12,12,Operador não atribuído (D12),True,06:35,15:52,31,commercial_trip,Viagem,trip,1042,IDA,14:35,14:51,16,5601,5601,1,1,2,2,,,17,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,31,commercial_trip,Viagem,trip,1042,VOLTA,14:51,15:02,11,5605,5605,1,2,1,2,,,18,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,32,driver_vehicle_change,Troca de veículo,driver,,,15:02,15:02,0,,,0,1,1,,2,3,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,33,driver_vehicle_change,Troca de veículo,driver,,,15:02,15:02,0,,,0,1,1,,2,3,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,34,normal_break,Intervalo normal,driver,,,15:02,15:25,23,,,0,1,1,,2,3,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,12,12,Operador não atribuído (D12),True,06:35,15:52,35,commercial_trip,Viagem,trip,1042,IDA,15:25,15:42,17,5613,5613,1,1,2,3,,,19,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,35,commercial_trip,Viagem,trip,1042,VOLTA,15:42,15:52,10,5618,5618,1,2,1,3,,,20,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,12,12,Operador não atribuído (D12),True,06:35,15:52,36,duty_end,Fim de jornada,driver,,,15:52,15:52,0,,,0,1,1,,,,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
